101, -65.5792996730306, -178.422046875465, 1.5
102, -60.5803996730247, -178.422046875465, 1.5
103, -52.3857996730367, -175.513446875499, 1.5
104, -48.7492996730143, -171.876946875476, 1.5
105, -45.1127996730502, -168.24044687557, 1.5
106, -41.4761996730231, -164.603946875548, 1.5
107, -37.8396996730589, -160.967446875526, 1.5
108, -34.2031996730366, -157.330946875503, 1.5
109, -30.5666996730142, -153.694446875481, 1.5
110, -26.9301996730501, -150.057946875459, 1.5
111, -21.5133996730438, -143.171246875543, 1.5
112, -16.3940996730234, -143.171246875543, 1.5
113, -11.2727996730246, -143.171246875543, 1.5
114, -6.15159967303043, -143.171246875543, 1.5
115, -1.0303996730363, -143.171246875543, 1.5
116, 4.09080032695783, -143.171246875543, 1.5
117, 9.21200032695197, -143.171246875543, 1.5
118, 14.3332003269461, -143.171246875543, 1.5
119, 19.4544003269402, -143.171246875543, 1.5
120, 24.5756003269926, -143.171246875543, 1.5
121, 29.6968003269867, -143.171246875543, 1.5
122, 34.8181003269856, -143.171246875543, 1.5
123, 39.9393003269797, -143.171246875543, 1.5
124, 45.0605003269739, -143.171246875543, 1.5
125, 50.181700326968, -143.171246875543, 1.5
126, 55.3029003269621, -143.171246875543, 1.5
127, 60.4241003269563, -143.171246875543, 1.5
128, 65.5453003269504, -143.171246875543, 1.5
129, 70.6665003269445, -143.171246875543, 1.5
130, 75.7878003269434, -143.171246875543, 1.5
131, 80.9090003269375, -143.171246875543, 1.5
132, 86.0302003269899, -143.171246875543, 1.5
133, 91.151400326984, -143.171246875543, 1.5
134, 96.2726003269781, -143.171246875543, 1.5
135, 101.393800326972, -143.171246875543, 1.5
136, 106.515000326966, -143.171246875543, 1.5
137, 111.636200326961, -143.171246875543, 1.5
138, 116.757500326959, -143.171246875543, 1.5
139, 121.878700326954, -143.171246875543, 1.5
140, 126.999900326948, -143.171246875543, 1.5
141, 132.121100326942, -143.171246875543, 1.5
142, 137.242300326994, -143.171246875543, 1.5
143, 142.363500326988, -143.171246875543, 1.5
144, 147.484700326982, -143.171246875543, 1.5
207, -45.0155996730318, 56.8285531244474, 1.5
208, -40.3192996730213, 56.8283531244379, 1.5
209, -35.6241996730096, 56.8283531244379, 1.5
210, -30.929099673056, 56.8283531244379, 1.5
211, -26.2339996730443, 56.8283531244379, 1.5
212, -21.5388996730326, 56.8283531244379, 1.5
213, -16.8437996730208, 56.8283531244379, 1.5
214, -12.1486996730091, 56.8288531245198, 1.5
215, -7.45359967305558, 56.8288531245198, 1.5
216, -2.75849967304384, 56.8288531245198, 1.5
217, 1.93660032696789, 56.8288531245198, 1.5
218, 6.63170032697963, 56.8285531244474, 1.5
219, 11.3268003269914, 56.8285531244474, 1.5
220, 16.0219003269449, 56.8286531245103, 1.5
221, 20.7170003269566, 56.8285531244474, 1.5
222, 25.4121003269684, 56.8286531245103, 1.5
223, 30.1072003269801, 56.8285531244474, 1.5
224, 34.8023003269918, 56.8285531244474, 1.5
225, 39.4974003269454, 56.8285531244474, 1.5
226, 44.1925003269571, 56.8285531244474, 1.5
227, 48.8876003269688, 56.8286531245103, 1.5
228, 53.5827003269806, 56.8288531245198, 1.5
229, 58.2778003269923, 56.8285531244474, 1.5
230, 62.9729003269458, 56.8286531245103, 1.5
231, 67.6680003269576, 56.8285531244474, 1.5
232, 72.3631003269693, 56.8285531244474, 1.5
233, 77.058200326981, 56.8285531244474, 1.5
234, 81.7533003269928, 56.8285531244474, 1.5
235, 86.4484003269463, 56.8286531245103, 1.5
236, 91.143500326958, 56.8285531244474, 1.5
237, 95.8386003269698, 56.8285531244474, 1.5
238, 100.533700326981, 56.8285531244474, 1.5
239, 105.228800326993, 56.8285531244474, 1.5
240, 109.923900326947, 56.8285531244474, 1.5
241, 114.619000326958, 56.8286531245103, 1.5
242, 119.31410032697, 56.8285531244474, 1.5
243, 124.009200326982, 56.8286531245103, 1.5
244, 128.704300326994, 56.8285531244474, 1.5
245, 133.399400326947, 56.8286531245103, 1.5
246, 138.094500326959, 56.8285531244474, 1.5
247, 142.789600326971, 56.8285531244474, 1.5
248, 147.484700326982, 56.8285531244474, 1.5
